uid,name,url,movie_name,rating,comment
68020726,吃鱼爱好者,https://www.douban.com/people/68020726/,后会有期,推荐,“come”双关了吧。有点心酸，有点好笑。影片聚焦于特殊群体的特殊需求，很容易被大家忽视的需求。
68947670,路人甲先生,https://www.douban.com/people/68947670/,后会有期,推荐,和亲密关系一样探讨残障人士的性需求，只有我们互相平常对待直面需要才能感受到人生的尊严吧。司徒颂曦可不可以来找我。
145506949,海芋,https://www.douban.com/people/145506949/,后会有期,还行,电影还算还可以吧，尤其最后一幕泪奔，只是故事性还不强，没有多少新意。真实故事改编，多少还是能够打动人的。虽然他们看不到走不动，但是他们就像正常一样，需要尊严。
4374125,毛毛,https://www.douban.com/people/4374125/,后会有期,力荐,电影很有意义…
unfreedog9527,朗读者晟焕,https://www.douban.com/people/unfreedog9527/,后会有期,力荐,比起《人生最棒的旅程》来，此片有所延伸。破处之后并非永远振奋、激动人心下去。只是跨过一个门槛后，发现前面还有无数门槛。重要的是接受现实，在此基础上去发现自己的潜能。
46613572,Kwaidan怪谈,https://www.douban.com/people/46613572/,后会有期,还行,中规中矩
33749968,海边的土狗,https://www.douban.com/people/33749968/,后会有期,还行,很轻松的片，残疾人的生理需求，要知道我国也有几千万的残疾人啊！他们需要的可不仅仅是怜悯，过度渲染怜悯气息对这个群体真的一点都不好，路边乞讨那些假扮的也正是利用了这点
180382775,吃盼君,https://www.douban.com/people/180382775/,后会有期,推荐,看到最后的葬礼Rap听着听着就哭了 众生的我们都是平等的 从性这个角度切入更加真实 和韩国伟大的愿望也异曲同工 虽然我们有不同 但大家都是一样的人类 最后一点司徒太帅了！so fucking hot !
45858265,手欠不是两三天,https://www.douban.com/people/45858265/,后会有期,还行,司徒颂曦好看
3832255,4eyebrows,https://www.douban.com/people/3832255/,后会有期,推荐,不矫情，特别美好，人人都想放纵一把，公路电影不管是基于什么目的，认定了、出发了、完成了，都很美好
63422177,不老的李大爷耶,https://www.douban.com/people/63422177/,后会有期,还行,残疾人破处这种题材的电影看来也要像《完美陌生人》一样每个国家翻拍一遍了……原创的好故事越来越难产
Pius,Pius,https://www.douban.com/people/Pius/,后会有期,还行,看到最后哭得满心积极勇敢。
cy2941873,华尔街之汪,https://www.douban.com/people/cy2941873/,后会有期,推荐,标准公路喜剧，感觉比小小的愿望更好一点，但是笑点没有那个好
2374450,猪小新,https://www.douban.com/people/2374450/,后会有期,推荐,这个境界，真的。
129250300,野亦儒,https://www.douban.com/people/129250300/,后会有期,还行,boring
74049613,小强,https://www.douban.com/people/74049613/,后会有期,推荐,出乎意料的很棒
55509648,舔食者,https://www.douban.com/people/55509648/,后会有期,还行,太鸡汤了
64673199,杨卫东,https://www.douban.com/people/64673199/,后会有期,还行,最后关键时刻不拍了，差评！突然的死去有点让人不解，最后的rap真的好听
kokcw,Darren,https://www.douban.com/people/kokcw/,后会有期,较差,没有密集的笑点，就是消费一波person with disabilities
58287928,木兰,https://www.douban.com/people/58287928/,后会有期,还行,剧本套路和表演痕迹都很重的那种电影…但是边缘化人物的题材还是值得支持。
btone0808,麦子,https://www.douban.com/people/btone0808/,后会有期,还行,残疾身体的破处之旅，笑点建立在痛苦之上更有渲染力，导演处理的已经很美好了
150865336,一片熏肉,https://www.douban.com/people/150865336/,后会有期,还行,69/100  这部【破处之旅】有笑有泪。
yueryu,秋山,https://www.douban.com/people/yueryu/,后会有期,推荐,好看
79855798,侑,https://www.douban.com/people/79855798/,后会有期,推荐,看起来就是很舒服啊 多一星给教堂rapper
99336195,神经病庄十三,https://www.douban.com/people/99336195/,后会有期,推荐,寻找自我之旅。
manualin,单纯de叛逆,https://www.douban.com/people/manualin/,后会有期,较差,蛮无聊的电影，还有电影名称翻译的啥破玩意。
139790630,遂古,https://www.douban.com/people/139790630/,后会有期,很差,美国版伟大愿望？
161159221,港呢啲,https://www.douban.com/people/161159221/,后会有期,推荐,一段破处之（囧途）旅，和韩国那版有相同之处（秒杀了彭昱畅王大陆那版弱智儿童）。最后肌肉哥死了有点太过抓马……
70638563,懒散柴郡猫,https://www.douban.com/people/70638563/,后会有期,力荐,太暖了吧？居然是真实事件改编。万恶的资本主义社会啊。看得我一会泪崩一会傻笑，身残志坚版《飞虎出征》。生活的痛吻，报之以歌。可惜你们永远不会懂。
eddychaw,B-B-B,https://www.douban.com/people/eddychaw/,后会有期,很差,在大力强调diversity的今天，全部的剧和电影都要用真实有缺陷/残疾的演员来饰演。这部电影很勇敢啊，全部让正常人来扮演残疾人。。
benlovingmusic,benlovingmusic,https://www.douban.com/people/benlovingmusic/,后会有期,推荐,性即尊敬！
52464177,Yee,https://www.douban.com/people/52464177/,后会有期,较差,还行吧，没看过原版不好比较。it is kind of empty这是说对了
132008640,南安苏乔,https://www.douban.com/people/132008640/,后会有期,还行,挺好。
liangjingyu,独钓寒江雪,https://www.douban.com/people/liangjingyu/,后会有期,较差,翻拍的没有原版更有代入感
wheatkittymew,明媚,https://www.douban.com/people/wheatkittymew/,后会有期,较差,开头还行，越看越没劲。残疾人寻爱题材不错，但是剧本实在是一般。
76697169,Pesce morto 🐡,https://www.douban.com/people/76697169/,后会有期,推荐,教堂那段rap太酷了
riverbird,凭栏听雨,https://www.douban.com/people/riverbird/,后会有期,还行,把嫖妓说成人生转折也是醉了。
54738477,夏日嬷嬷茶,https://www.douban.com/people/54738477/,后会有期,还行,还算是脉脉温情 看的版本翻译的不行
3752454,摩尔乌鸦,https://www.douban.com/people/3752454/,后会有期,还行,剧情稍显单调了一些
156004679,丙十二耗叔,https://www.douban.com/people/156004679/,后会有期,还行,过于残缺的还是有点不适应啊~
79796200,奇迹小子,https://www.douban.com/people/79796200/,后会有期,推荐,健康的笑点，温情的故事，特殊人群的关照，自然真实不矫情的好电影！
55430358,AI,https://www.douban.com/people/55430358/,后会有期,较差,just dont feel comfortable about all this buy sex thing.
mrcoolchina,06 Mr. Cool,https://www.douban.com/people/mrcoolchina/,后会有期,推荐,大哥最后扔话筒的桥段挺逗
nmgfgq,富员外,https://www.douban.com/people/nmgfgq/,后会有期,还行,故事性、趣味性、配乐都好于原作，演员则差点意思，最关键的是没有点题
190708671,郡君,https://www.douban.com/people/190708671/,后会有期,还行,三位主人公是一名盲人，一名半身瘫痪着和一名全身瘫患者，但是他们相信，像他们这样的人也有权利追求爱和性，所以三人本着“破处”的目的向着蒙特利尔一家为残疾人提供服务的地方出发了。
175742580,柠檬手链,https://www.douban.com/people/175742580/,后会有期,还行,有不少类似的寻找性自由的电影，本片前戏过长，笑点不算多，人物成长也一般，但是胜在气氛不哀不伤，比较积极向上。
133255336,悟空FM,https://www.douban.com/people/133255336/,后会有期,还行,一部特殊的公路片。
zxy20150621,张轩洋,https://www.douban.com/people/zxy20150621/,后会有期,推荐,看这部电影的时候，让我想起了韩国版的《伟大的愿望》，有喜剧，有感动。唯一不同的是，这个故事里的三位主角都是残疾人，他们很勇敢，为了不留下人生遗憾，一起踏上了一次特殊的“长途旅行”。
68412162,thesame,https://www.douban.com/people/68412162/,后会有期,还行,开车的一段还是令人深刻，还有这会引发人思考，可惜电影整体一般
46524183,MrCondom,https://www.douban.com/people/46524183/,后会有期,推荐,唯有正视人性才能面对操蛋的人生吧
160348366,贝影,https://www.douban.com/people/160348366/,后会有期,还行,有意思的关怀种族和残障人士的电影。
41369322,EaTing·sTOOLs,https://www.douban.com/people/41369322/,后会有期,还行,结尾教堂那一段确实感动到我了
kissofdead,KissofDead,https://www.douban.com/people/kissofdead/,后会有期,还行,Haste la vista
sclube,肉卷先生,https://www.douban.com/people/sclube/,后会有期,推荐,太干净了
133090051,藤椒可乐,https://www.douban.com/people/133090051/,后会有期,推荐,3.5拍得挺有趣，比中韩版《伟大的愿望》好。欧美的残疾人保障本就健全，但不禁又想，女性的生理需求怎么办？
mouse520fox,暴走的乔巴,https://www.douban.com/people/mouse520fox/,后会有期,推荐,还是第一次看这种关于特殊群体的电影，很特别。台词和剧情都有让人捧腹大笑的点，更难得的是故事源于人物真实事件。
sunxjlovepeace,count,https://www.douban.com/people/sunxjlovepeace/,后会有期,推荐,就想知道Matt到底得了啥病
JonathanGun,棍儿,https://www.douban.com/people/JonathanGun/,后会有期,推荐,"笑中带泪,还不错~"
132295742,。。。,https://www.douban.com/people/132295742/,后会有期,还行,少见的各个方面都值三颗星的神奇片子
1798295,Gary,https://www.douban.com/people/1798295/,后会有期,还行,翻拍的公路故事，还是很温馨的，关注小众人群的生活
58802323,我想你没有,https://www.douban.com/people/58802323/,后会有期,推荐,原本以为是瘸子，瞎子和断臂的囧途，结果误解了，三个处男的寻欢之旅，残疾人不是残废，他们也想拥有正常人的生活，吉特鼻下那颗痣，太像鼻屎了#后会有期# #电影#
laqipingping,腊七～萍,https://www.douban.com/people/laqipingping/,后会有期,推荐,坦诚 很重要。（PS：马特超帅超有型，还专门去百度了，叫 司徒颂曦，85年的小哥哥）
yangyangjiang,泱泱酱,https://www.douban.com/people/yangyangjiang/,后会有期,推荐,好在！特殊人群却表达出了普通人群一样的情感问题。人人平等，谁都有烦恼。剧情不算出人意料，但莫名的能让人看下去，不令人厌感。角色人物找的好。
171765281,濑户内海,https://www.douban.com/people/171765281/,后会有期,推荐,中间有段Rap有点像j cole
artmanagement,云端飘飘,https://www.douban.com/people/artmanagement/,后会有期,还行,Love and sex with dignity.
xiaoweixw,Verywrong,https://www.douban.com/people/xiaoweixw/,后会有期,还行,三星半 虽然cliche就还…surprisingly蛮好笑的
206800456,一米称王,https://www.douban.com/people/206800456/,后会有期,推荐,小众电影吗？故事流畅不拖沓，很容易进情绪！
189089885,hehe,https://www.douban.com/people/189089885/,后会有期,力荐,最后的RAP挺好听
143854646,Max,https://www.douban.com/people/143854646/,后会有期,推荐,配乐加星，说唱加星。
68331002,我要说下话！,https://www.douban.com/people/68331002/,后会有期,推荐,还不错，没看过原版，美版也不错。
145223474,Monica,https://www.douban.com/people/145223474/,后会有期,还行,葬礼rap……
71789119,查理,https://www.douban.com/people/71789119/,后会有期,推荐,三个不同种族的残疾人为了自己的性需求去往Montreal的公路之旅。结局Matt旅途终点，Mo收获了真爱，Scotty重得人生意义。片尾落在他们三在Matt葬礼上唱了一首歌，轻松、欢快，没有泪点。是终点也是开始。
59378291,游走精灵,https://www.douban.com/people/59378291/,后会有期,还行,还好
75435093,树,https://www.douban.com/people/75435093/,后会有期,较差,有关残障人士的特殊关怀，可以看看“手天使”这个公益项目。电影有点冗长拖沓…
sdotter,飂,https://www.douban.com/people/sdotter/,后会有期,较差,点子不错，完成得太平庸，昏昏欲睡
138058789,影视圈前沿观察,https://www.douban.com/people/138058789/,后会有期,还行,翻拍自比利时电影《哈斯塔维斯塔》。也是一部类似《伟大的愿望》的电影。讲一个腿脚残疾身患绝症的残疾人和他两个朋友（一个同样腿脚残疾和一个视力障碍）雇了一个性格暴烈的黑人护工女司机，请她开车去蒙特利尔妓院，实现自己在性方面的心愿的喜剧。这个设置其实有许多的喜剧空间，可惜的是处理的并不好，显得缺乏真正的高潮，能让人捧腹的喜剧点也比较欠缺。
34653772,冷月无声,https://www.douban.com/people/34653772/,后会有期,推荐,影片将镜头对准了特殊人群—残障人士，借助残疾人对性的追求，表达他们作为人的正常生理诉求和渴望被尊重、希望独立追求自我完善的愿望。关注弱势群体的电影并不多，此片既没有大打“悲惨牌”博取同情，也没有刻意输出“身残志坚”的滥俗鸡汤，而是真正将特殊群体置于和正常人一样的地位，展现他们最真实的心态和想法，配乐节奏把握得恰到好处，动静相宜。一个细节：大部分时候镜头都采用低位拍摄，与坐轮椅的主人公们的眼睛齐平或更低，无形当中避免了“居高临下”的上帝视角，悄然彰显平等的理念。
crowsz,孙打折,https://www.douban.com/people/crowsz/,后会有期,还行,Just so-so
26721122,仙女要喝露水,https://www.douban.com/people/26721122/,后会有期,还行,这个想法有点独特
143848068,fruitspunchc,https://www.douban.com/people/143848068/,后会有期,推荐,很有诚意的聚焦残障人士的公路片。笑点泪点都有，很是温暖。喜欢片名“Come As You Are”，接受自我，拥抱本我。
178747589,木头2014,https://www.douban.com/people/178747589/,后会有期,,1.95-Mp4Ba + 1.49zyyzlm
150940966,瓷猫猫,https://www.douban.com/people/150940966/,后会有期,还行,标记
171970155,blythe,https://www.douban.com/people/171970155/,后会有期,推荐,和日本的《37秒》是一个题材的电影，是残疾人寻求尊严的一场旅行，也是关于残疾人想和健全人一样对于「性」的追求，就像结尾的台词「即使坐在轮椅上 我也是自由的」。还蛮感人的
134382898,garnet123,https://www.douban.com/people/134382898/,后会有期,推荐,说不上身残志坚，但至少没有自怨自艾，敢于实现自己有点龌龊的理想就是好样的。
205896160,南风喃,https://www.douban.com/people/205896160/,后会有期,推荐,该有的都有了
63282326,cheermc,https://www.douban.com/people/63282326/,后会有期,还行,前半段想起了宿醉，后半段故事性急剧减弱，开始套路式的煽情，落差有点大。
67026438,ladybug,https://www.douban.com/people/67026438/,后会有期,还行,rap句号
187561423,瓊光蛋,https://www.douban.com/people/187561423/,后会有期,推荐,海邊那一幕好心疼啊。
192944705,面朝大海,https://www.douban.com/people/192944705/,后会有期,还行,"残疾人破处之旅，剧情拖沓，也是醉了
音乐不错"
134496411,Lindsay-z,https://www.douban.com/people/134496411/,后会有期,还行,剧情虽然没有啥新意，不过拍的挺真诚的.没有刻意催泪博取同情.司徒颂曦挺帅的.
33324943,tain,https://www.douban.com/people/33324943/,后会有期,力荐,好好看呀，怎么评分那么低！煽情控制得很好！Fight for dignity!
37424688,Justin,https://www.douban.com/people/37424688/,后会有期,还行,公路电影，结局有些悲了。
chinaliuba,chinaliuba,https://www.douban.com/people/chinaliuba/,后会有期,推荐,导演是个华裔，讲三男主一个特殊的小旅程，反应残疾人士的生活。很多好笑的点很逗，但看完也很有反思，觉得我们拥有的人生真是很幸运。课外话就是美国对于残疾人尊重和提供就业和残疾人生活方便设施已经是全世界非常好的，残疾人可以开车，就业，走在马路上也很少人会另眼相看，但他们内心才是人们最应该关心的。
46735351,程广宇,https://www.douban.com/people/46735351/,后会有期,推荐,这个，很好的选材，拍的算是很好了，毕竟制作费用有限吧。。结局也不错，nice movie
193102434,美版monster饮,https://www.douban.com/people/193102434/,后会有期,很差,又不好笑又无聊又没劲
88047403,Update,https://www.douban.com/people/88047403/,后会有期,推荐,是我过了那个年纪吗，没有被感动或者觉得太好笑，除了最后一幕，灵堂Rap，哈哈哈哈哈哈
128468373,自由天禄,https://www.douban.com/people/128468373/,后会有期,还行,看完电影只想评论come as you are
205257853,做条快乐的咸鱼,https://www.douban.com/people/205257853/,后会有期,推荐,挺不错的一部片子 制作上也是花了心思的  四星送上
130647894,Superpanda,https://www.douban.com/people/130647894/,后会有期,推荐,"都是可爱的人
缺陷谁没有？"
157953136,星期五,https://www.douban.com/people/157953136/,后会有期,很差,有几分《极右青年》的屌丝气息也有几分《触不可及》的伤感，缺憾是演员都不怎么会演，剧情拖沓 没有太大意义。
113204223,著名杠精人士,https://www.douban.com/people/113204223/,后会有期,较差,加上用在路上多花费的钱在本地找绝对可以找到成色或者服务更好的
rechyo,Steven,https://www.douban.com/people/rechyo/,后会有期,还行,我猜原版更好看
50880029,路小诗,https://www.douban.com/people/50880029/,后会有期,推荐,it’s got a Canadian connection. Brothel Château Paradis in Montréal. 
150534311,老郝,https://www.douban.com/people/150534311/,后会有期,推荐,元素挺多的。挺有意思
171711875,兔子座,https://www.douban.com/people/171711875/,后会有期,还行,一般
47518001,Ytiiq,https://www.douban.com/people/47518001/,后会有期,还行,美帝的残疾人真特么幸福！
161794804,书生念山猫,https://www.douban.com/people/161794804/,后会有期,推荐,最近才看的，剧情挺好的，看完很有感触
182049727,金所炫,https://www.douban.com/people/182049727/,后会有期,推荐,引人深思
73191411,嗷嗷呜不是胖猫,https://www.douban.com/people/73191411/,后会有期,还行,3.5 
78486968,PLATO空想家,https://www.douban.com/people/78486968/,后会有期,力荐,这个题材请再多一点 请多关注这类人
194179290,红太狼,https://www.douban.com/people/194179290/,后会有期,还行,赞赞赞
210394224,ertugfdhhdbn,https://www.douban.com/people/210394224/,后会有期,还行,一般般
200988330,好可爱的贝塔,https://www.douban.com/people/200988330/,后会有期,推荐,很流畅
cuitaoqin,流浪的吹西,https://www.douban.com/people/cuitaoqin/,后会有期,还行,就公路片该有的样子：偷摸着上路 路上总有人想堵你 🤷‍♀️
139135469,吕小布,https://www.douban.com/people/139135469/,后会有期,还行,电影还不错，有些地方价值观可能不能理解接受，最后到了目的地时感觉比上部越狱电影情节还紧张
145193789,十二步街,https://www.douban.com/people/145193789/,后会有期,推荐,消解与重构/多的一星给丧礼上的rap
cpblue,草坪和悟空,https://www.douban.com/people/cpblue/,后会有期,,意外的感觉值得一看，有点同理心大概就能被感动…可以更好，有一丢丢可惜。
178802763,稍尽春風,https://www.douban.com/people/178802763/,后会有期,还行,不矫情，很美好
185680542,Please call me ,https://www.douban.com/people/185680542/,后会有期,推荐,"性需求并不羞耻 更何况是对于残疾人来说
但是有一点 国外有这种特殊场所 中国啥时候也有啊 为那部分人小小的思考一下"
203945450,凉烟绛,https://www.douban.com/people/203945450/,后会有期,力荐,exm？为什么评分这么低。
79877763,伍崇卿,https://www.douban.com/people/79877763/,后会有期,力荐,没看完就想给五星，虽然现实可能更残酷，但作为电影来说已经很好了。
202244968,风雨同路,https://www.douban.com/people/202244968/,后会有期,推荐,有笑点有温情虽然男主都不帅但竟然有意外的喜剧火花
151482856,海大夫,https://www.douban.com/people/151482856/,后会有期,推荐,所以这个古老的行业得存在着，司徒很帅啊。
190413413,满眼星河,https://www.douban.com/people/190413413/,后会有期,推荐,无论怎么样每个人都有追求爱和性的权利
62609663,过去之前,https://www.douban.com/people/62609663/,后会有期,还行,影片结尾葬礼上的说唱，是真实心声的吐露。讽刺的是，可以看出三个主角都出身中产阶级家庭，那么出身底层的又该吐槽什么呢？
138369478,八方,https://www.douban.com/people/138369478/,后会有期,推荐,好喜欢巫毒娃娃女巫和亚洲哥哥
57307066,苹果和橙,https://www.douban.com/people/57307066/,后会有期,推荐,有点文艺，有点伤感，朴树的歌又是那么好听。
skinheadmoon,秃月亮,https://www.douban.com/people/skinheadmoon/,后会有期,推荐,好看的电影 我真看哭了 演挺好的 题材也挺好的。以至于我又想拍“手天使”残疾人题材的纪录片了。
176158455,哇哈哈真快乐,https://www.douban.com/people/176158455/,后会有期,推荐,还不错剧情
209367467,九号水星✨,https://www.douban.com/people/209367467/,后会有期,还行,"人生就是这样 喜怒无常 阴晴不定
诠释的意义很好"
141967926,理智的代表,https://www.douban.com/people/141967926/,后会有期,推荐,充满了人文主义关怀
140766870,浮云疯狂,https://www.douban.com/people/140766870/,后会有期,力荐,这故事不止对于残疾人，其实也可以对于所有人，很感人，希望世界越来越美好。
170763990,小狼勒尔甘,https://www.douban.com/people/170763990/,后会有期,还行,重新认清自己的一段旅程
185458151,柯基,https://www.douban.com/people/185458151/,后会有期,还行,要对人生充满希望
171671791,阡陌飘雪adc,https://www.douban.com/people/171671791/,后会有期,推荐,鲨鱼一般会同时拥有5-6排牙齿
56640291,牛尾巴少年,https://www.douban.com/people/56640291/,后会有期,推荐,真的很有意思情节冲突再密集一点我就给满分
144375033,Hechicera,https://www.douban.com/people/144375033/,后会有期,力荐,特定群体的性需求要怎样合理表达和纾解，如果不能遇到性爱合一的伴侣，其实特种行业合法化也没有问题啊。此类题材不新鲜了，但是人物设置很讨巧，故事讲得轻松好看，深刻但不沉重，风流而不下流。超喜欢里面的肌肉怪，眼睛会说话，笑起来的样子很酥。
190545303,柠檬雪碧,https://www.douban.com/people/190545303/,后会有期,还行,3.5
201659411,丫头崽崽我都要,https://www.douban.com/people/201659411/,后会有期,推荐,哎呀，还不错哦😯……挺好的，不管是故事还是情感
182102030,小甜心,https://www.douban.com/people/182102030/,后会有期,推荐,有欢笑也有忧伤，蛮温情的一部电影，有趣的灵魂万里挑一
79598571,不二闯,https://www.douban.com/people/79598571/,后会有期,还行,想到那部小小的梦想
202575086,奈何明月照沟渠,https://www.douban.com/people/202575086/,后会有期,力荐,大家将心比心，把有色眼镜摘下来来看世界，这个世界五彩缤纷，而这其中也有你的颜色。这个可能就是导演想告诉我们的吧。
195929124,芭里兰,https://www.douban.com/people/195929124/,后会有期,推荐,我对公路片一直有独特的滤镜，仿佛只有在公路上，我就能多打一星（开玩笑）不过这个确实还蛮好看的
155979962,布洛芬续命,https://www.douban.com/people/155979962/,后会有期,还行,像普通人一样
195003468,中森明菜,https://www.douban.com/people/195003468/,后会有期,还行,本身电影不咋的，题材却让我很是感触。性是每个普通人正常的需求，但对残疾人却是可望而不可求。
50914694,小岛,https://www.douban.com/people/50914694/,后会有期,推荐,不煽情不硬拗 不错
150104982,fififff,https://www.douban.com/people/150104982/,后会有期,还行,剧情比较老套 srds 还是挺touching的
161722722,躲在夜里笑着黑จ,https://www.douban.com/people/161722722/,后会有期,力荐,你一直追寻的终点不会有里程碑，也不会真的是终点，真正的终点也许在眼睛闭上的那一刻。每个人都不是完美的，也许有，但不是你我，没人规定你必定会变得很好，也没人规定你一定会更糟糕，享受这条路吧，让自己更好一些。
milaca,花子,https://www.douban.com/people/milaca/,后会有期,较差,主角们来自不同人种倒是蛮有心思的。大概是部Rap电影？讲述的故事有点勉强，要把disability、road trip融合起来也不容易，断续看了几次才看完…
205252941,KKK,https://www.douban.com/people/205252941/,后会有期,还行,3.0
42421580,英青,https://www.douban.com/people/42421580/,后会有期,力荐,7.9 蒙特利尔的海边
200977504,小铭,https://www.douban.com/people/200977504/,后会有期,推荐,新奇的旅程让人更愉快，不是吗？
169315144,EK,https://www.douban.com/people/169315144/,后会有期,还行,还不错
151406473,SImba,https://www.douban.com/people/151406473/,后会有期,还行,生活不是用来妥协的，你退缩得越多，能让你喘息的空间就越有限。日子不是用来将就的，你表现得越卑微，一些幸福的东西就会离你越远。
210361063,爱雪糕,https://www.douban.com/people/210361063/,后会有期,推荐,非常酷！
164189289,Yan,https://www.douban.com/people/164189289/,后会有期,推荐,挺搞笑的
57586784,dnyx,https://www.douban.com/people/57586784/,后会有期,推荐,一部不错的公路电影，和德国电影《最爽的一天》类似。拍的工整，节奏不错，喜剧合理且好笑。禁锢你的永远不是身体，而是心理，人生只有改变才会有惊喜。特殊群体要的不是怜悯，而是平等。
207547519,👻👻👻,https://www.douban.com/people/207547519/,后会有期,推荐,喜剧表象下的忧伤，看完很难过😔😔
99772474,可爱操,https://www.douban.com/people/99772474/,后会有期,推荐,海边的情景总是触动人心
139897261,-essayer,https://www.douban.com/people/139897261/,后会有期,还行,很真实
143332936,花熊,https://www.douban.com/people/143332936/,后会有期,推荐,公路片 挺感动的
